OBJECTID *,Field1,CountryNum,StateNum,Route,RouteName,Active,Latitude,Longitude,Stratum,BCR,RouteTypeID,RouteTypeDetailID,RouteID,Shape *
296,1227,840,17,425,MESITA,1,37.098896,-105.521012,87,16,1,1,17425,Point
297,1228,840,17,453,Stillwater Pass 2,1,40.179928,-106.00812,62,16,1,1,17453,Point
298,1229,840,17,454,GOLD HILL 2,1,40.020591,-105.296167,62,16,1,1,17454,Point
299,1230,840,17,900,ARSENAL,0,39.813083,-104.798629,36,18,1,2,17900,Point
300,1231,840,17,901,ROCKPORT,1,40.812063,-104.791222,36,18,1,2,17901,Point
301,1232,840,17,902,MOUNT EVANS,1,39.684809,-105.372222,62,16,1,2,17902,Point
302,1233,840,17,903,MESAVERDE NP,1,37.270407,-108.48243,84,16,1,2,17903,Point
303,1234,840,17,904,TRAIL RIDGE ROAD,0,40.431996,-105.763001,62,16,1,2,17904,Point
304,1235,840,17,905,ARSENAL 2,1,39.82724,-104.80072,36,18,1,2,17905,Point
305,1510,840,33,1,NAPLES,1,48.581792,-116.397491,64,10,1,1,33001,Point
306,1511,840,33,2,MIVODEN,1,47.782581,-116.667269,64,10,1,1,33002,Point
307,1512,840,33,3,AVERY,1,47.250527,-115.810927,64,10,1,1,33003,Point
308,1513,840,33,4,GIFFORD,1,46.453255,-116.556035,65,9,1,1,33004,Point
309,1514,840,33,5,NEZPERCE,1,46.076118,-115.412217,64,10,1,1,33005,Point
310,1515,840,33,6,LOLO PASS,1,46.639823,-114.542478,64,10,1,1,33006,Point
311,1516,840,33,7,GRANGEVILLE,1,45.881316,-116.112465,64,10,1,1,33007,Point
312,1517,840,33,8,GOLDEN,1,45.811814,-115.681061,64,10,1,1,33008,Point
313,1518,840,33,9,DEEP CREEK,0,45.7,-114.633333,64,10,1,1,33009,Point
314,1519,840,33,10,BAKER,1,45.034109,-113.562483,65,9,1,1,33010,Point
315,1520,840,33,11,CASCADE,0,44.581435,-116.040573,65,10,1,1,33011,Point
316,1521,840,33,12,CAPE HORN,1,44.457203,-115.09797,64,10,1,1,33012,Point
317,1522,840,33,13,CHALLIS,1,44.612728,-114.174324,65,10,1,1,33013,Point
318,1523,840,33,14,LEADORE,1,44.722359,-113.52036,65,9,1,1,33014,Point
319,1524,840,33,15,DUBOIS,1,44.238457,-112.256187,89,9,1,1,33015,Point
320,1525,840,33,16,SQUIRREL,1,44.027134,-111.258698,65,9,1,1,33016,Point
321,1526,840,33,17,BLACKS CREEK,0,43.455341,-116.0962,89,9,1,1,33017,Point
322,1527,840,33,18,CENTERVILLE,1,43.725818,-115.951094,64,10,1,1,33018,Point
323,1528,840,33,19,ALTURAS,0,43.897732,-114.907379,64,10,1,1,33019,Point
324,1529,840,33,20,CRATERS,1,43.461932,-113.563001,89,9,1,1,33020,Point
325,1530,840,33,21,SPRINGFIELD,1,43.110429,-112.731798,89,9,1,1,33021,Point
326,1531,840,33,22,RIRIE,1,43.534312,-111.701027,89,9,1,1,33022,Point
327,1532,840,33,23,TRIANGLE,1,42.813142,-116.639401,89,9,1,1,33023,Point
328,1533,840,33,24,GLENNS FERRY,0,42.90946,-115.185196,89,9,1,1,33024,Point
329,1534,840,33,25,MAGIC MTN,1,42.331156,-114.279453,88,9,1,1,33025,Point
330,1535,840,33,26,ACEQUIA,1,42.677023,-113.5891,89,9,1,1,33026,Point
331,1536,840,33,27,POCATELLO,1,42.854817,-112.519388,88,9,1,1,33027,Point
332,1537,840,33,28,HENRY,0,42.930964,-111.552459,88,9,1,1,33028,Point
333,1538,840,33,29,COOLIN,1,48.47979,-116.849251,64,10,1,1,33029,Point
334,1539,840,33,30,Baldy Mountain,1,45.816285,-115.472606,64,10,1,1,33030,Point
335,1540,840,33,109,NEZPERCE NF,0,45.825742,-115.435934,64,10,1,1,33109,Point
336,1541,840,33,111,CABARTON,1,44.413896,-116.031561,65,10,1,1,33111,Point
337,1542,840,33,117,MORA,1,43.459543,-116.354524,89,9,1,1,33117,Point
338,1543,840,33,119,SAWTOOTH CTY,0,43.911093,-114.876112,64,10,1,1,33119,Point
339,1544,840,33,124,PASADENA VAL,1,42.953922,-115.212457,89,9,1,1,33124,Point
340,1545,840,33,128,BLACKFT RES,1,42.961315,-111.718551,89,9,1,1,33128,Point
341,1546,840,33,202,MARBLE CREEK,1,47.250284,-116.022828,64,10,1,1,33202,Point
342,1547,840,33,204,JOEL,1,46.447022,-116.839148,65,9,1,1,33204,Point
343,1548,840,33,205,PIERCE,1,46.472474,-115.796969,64,10,1,1,33205,Point
344,1549,840,33,207,SALMON RIVER,1,45.389889,-116.034299,64,10,1,1,33207,Point
345,1550,840,33,208,BURGDORF,1,45.342079,-115.947594,64,10,1,1,33208,Point
346,1551,840,33,209,COBALT,1,45.077839,-114.011999,64,10,1,1,33209,Point
347,1552,840,33,211,CRANE CREEK,1,44.1957,-116.508725,89,10,1,1,33211,Point
348,1553,840,33,212,YELLOW PINE,1,44.960085,-115.493348,64,10,1,1,33212,Point
349,1554,840,33,213,SUNBEAM,1,44.271198,-114.733864,64,10,1,1,33213,Point
350,1555,840,33,214,IRON SPRINGS,1,44.233,-113.370482,65,9,1,1,33214,Point
351,1556,840,33,217,SILVER CITY,1,43.158435,-116.508828,89,9,1,1,33217,Point
352,1557,840,33,218,FEATHERVILLE,1,43.413513,-115.361024,64,10,1,1,33218,Point
353,1558,840,33,219,PICABO,1,43.400782,-114.252264,89,9,1,1,33219,Point
354,1559,840,33,220,CAREY,1,43.338726,-113.874362,89,9,1,1,33220,Point
355,1560,840,33,221,MUD LAKE,1,43.812427,-112.396012,89,9,1,1,33221,Point
356,1561,840,33,222,BATES,1,43.824816,-111.200611,65,9,1,1,33222,Point
357,1562,840,33,223,DOUGAL RES,1,42.64393,-116.993676,89,9,1,1,33223,Point
358,1563,840,33,224,HOT SPRING,1,42.791873,-115.717952,89,9,1,1,33224,Point
359,1564,840,33,225,CEDAR HILL,1,42.431685,-114.088832,89,9,1,1,33225,Point
360,1565,840,33,226,ALMO,1,42.210002,-113.84021,88,9,1,1,33226,Point
361,1566,840,33,227,DANIELS RES,1,42.498831,-112.391815,88,9,1,1,33227,Point
362,1567,840,33,228,PRESTON,1,42.002139,-111.95381,88,9,1,1,33228,Point
363,1568,840,33,319,SAWTOOTH CITY 2,1,43.911093,-114.876111,64,10,1,1,33319,Point
364,1569,840,33,901,TWIN BUTTES,1,43.521597,-112.65036,89,9,1,2,33901,Point
365,1570,840,33,902,LOST RIVER,1,43.549349,-113.009455,89,9,1,2,33902,Point
366,1571,840,33,903,KYLE CANYON,1,43.743192,-112.842387,89,9,1,2,33903,Point
367,1572,840,33,904,CIRCULAR BU,1,43.560202,-112.872159,89,9,1,2,33904,Point
368,1573,840,33,905,TRACTOR FLAT,1,43.549259,-112.63692,89,9,1,2,33905,Point
369,1574,840,33,906,N FORK CDA R,1,47.884494,-116.131874,64,10,1,2,33906,Point
370,1575,840,33,907,ROCHAT DIVDE,1,47.546697,-116.331276,64,10,1,2,33907,Point
371,1799,840,38,12,LAKIN,1,37.958926,-101.431649,36,18,1,1,38012,Point
372,1811,840,38,24,WALLACE,1,38.727831,-101.650826,36,18,1,1,38024,Point
373,1825,840,38,38,RULETON,1,39.176767,-101.968987,36,18,1,1,38038,Point
374,1851,840,38,323,Winona,1,39.119524,-101.727883,36,18,1,1,38323,Point
375,2702,840,53,1,LIBBY DAM,1,48.357176,-115.03322,64,10,1,1,53001,Point
376,2703,840,53,2,KALISPELL,1,48.108019,-114.461929,65,10,1,1,53002,Point
377,2704,840,53,3,ST MARY,0,48.808409,-113.413018,65,10,1,1,53003,Point
378,2705,840,53,4,HAY LAKE,1,48.957684,-112.325393,38,11,1,1,53004,Point
379,2706,840,53,5,SUNBURST,0,48.871155,-111.622297,38,11,1,1,53005,Point
380,2707,840,53,6,VIRGELLE,1,48.061,-110.332178,38,11,1,1,53006,Point
381,2708,840,53,7,CLEVELAND,1,48.29679,-109.064834,39,11,1,1,53007,Point
382,2709,840,53,8,HARLEM,1,48.382436,-108.71441,38,11,1,1,53008,Point
383,2710,840,53,9,MALTA,1,48.22002,-107.868382,38,11,1,1,53009,Point
384,2711,840,53,10,GLASGOW,1,48.204575,-106.533433,38,11,1,1,53010,Point
385,2712,840,53,11,OSWEGO,1,48.059693,-105.994659,38,11,1,1,53011,Point
386,2713,840,53,12,REDSTONE,1,48.838221,-104.841995,38,11,1,1,53012,Point
387,2714,840,53,13,ST REGIS,1,47.299723,-115.104455,64,10,1,1,53013,Point
388,2715,840,53,14,POLSON,1,47.718545,-114.200607,65,10,1,1,53014,Point
389,2716,840,53,15,ARLEE,1,47.182476,-113.94899,64,10,1,1,53015,Point
390,2717,840,53,16,AUGUSTA,1,47.306062,-112.411812,65,10,1,1,53016,Point
391,2718,840,53,17,GREAT FALLS,1,47.494189,-111.262863,38,11,1,1,53017,Point
392,2719,840,53,18,HIGHWOOD,1,47.50541,-110.895866,39,17,1,1,53018,Point
393,2720,840,53,19,LEROY,1,47.78741,-109.415084,39,17,1,1,53019,Point
394,2721,840,53,20,ROY,1,47.270593,-108.801012,39,17,1,1,53020,Point
395,2722,840,53,21,BRUSETT,1,47.498806,-107.312931,39,17,1,1,53021,Point
396,2723,840,53,22,JORDAN,1,47.604211,-106.903565,39,17,1,1,53022,Point
397,2724,840,53,23,CIRCLE,1,47.548833,-105.812316,39,17,1,1,53023,Point
398,2725,840,53,24,SAVAGE,1,47.46957,-104.152702,39,17,1,1,53024,Point
399,2726,840,53,25,WOODMAN,1,46.917538,-114.462692,64,10,1,1,53025,Point
400,2727,840,53,26,CLINTON,1,46.723693,-113.668158,64,10,1,1,53026,Point
401,2728,840,53,27,ELLISTON,1,46.620514,-112.49495,65,10,1,1,53027,Point
402,2729,840,53,28,BOULDER,1,46.123547,-111.918861,65,10,1,1,53028,Point
403,2730,840,53,29,TWO DOT,1,46.329591,-110.051528,65,17,1,1,53029,Point
404,2731,840,53,30,SHAWMUT,1,46.103292,-109.666482,39,17,1,1,53030,Point
405,2732,840,53,31,FLATWILLOW,0,46.90222,-108.346809,39,17,1,1,53031,Point
406,2733,840,53,32,INGOMAR,1,46.583534,-107.06408,39,17,1,1,53032,Point
407,2734,840,53,33,FORSYTH,1,46.257945,-106.69394,39,17,1,1,53033,Point
408,2735,840,53,34,LOCATE,1,46.497389,-105.089534,39,17,1,1,53034,Point
409,2736,840,53,35,WEBSTER,1,46.112841,-104.495095,39,17,1,1,53035,Point
410,2737,840,53,36,SULA,1,45.850706,-113.952247,64,10,1,1,53036,Point
411,2738,840,53,37,TWIN BRIDGES,0,45.305575,-112.564316,65,10,1,1,53037,Point
412,2739,840,53,38,WILLOW CREEK,0,45.914644,-111.763656,65,10,1,1,53038,Point
413,2740,840,53,39,CHESTNUT,1,45.576141,-110.787895,64,10,1,1,53039,Point
414,2741,840,53,40,REED POINT,1,45.725171,-109.546654,65,17,1,1,53040,Point
415,2742,840,53,41,LAUREL,1,45.564209,-108.78024,39,10,1,1,53041,Point
416,2743,840,53,42,ST XAVIER,0,45.431921,-107.720742,39,17,1,1,53042,Point
417,2744,840,53,43,BRANDENBERG,1,45.827928,-106.429092,39,17,1,1,53043,Point
418,2745,840,53,44,POWDERVILLE,1,45.944079,-105.413067,39,17,1,1,53044,Point
419,2746,840,53,45,ALBION,1,45.310776,-104.465038,39,17,1,1,53045,Point
420,2747,840,53,46,BEAVERHEAD,1,44.586903,-112.025803,65,10,1,1,53046,Point
421,2748,840,53,47,RED ROCK,1,44.598733,-111.523797,65,10,1,1,53047,Point
422,2749,840,53,63,THOMPSON RIV,1,47.649743,-115.17429,64,10,1,1,53063,Point
423,2750,840,53,64,NINEMILE,1,47.03123,-114.393869,64,10,1,1,53064,Point
424,2751,840,53,74,PABLO RES.,1,47.660173,-114.134559,65,10,1,1,53074,Point
425,2752,840,53,75,FISH CREEK,1,46.90787,-114.810931,64,10,1,1,53075,Point
426,2753,840,53,76,SKALKAHO,0,46.050215,-113.833954,64,10,1,1,53076,Point
427,2754,840,53,86,PAINTED ROCK,1,45.746173,-114.447318,64,10,1,1,53086,Point
428,2755,840,53,87,WISE RIVER,1,45.534723,-113.079457,65,10,1,1,53087,Point
429,2756,840,53,97,LIMA,1,44.561141,-112.710893,65,10,1,1,53097,Point
430,2757,840,53,101,NOXON,1,47.826504,-115.545388,64,10,1,1,53101,Point
431,2758,840,53,103,St. Mary 2,1,48.808387,-113.41292,65,10,1,1,53103,Point
432,2759,840,53,105,Whitlash,1,48.682302,-111.46974,38,11,1,1,53105,Point
433,2760,840,53,131,Flatwillow 2,1,46.90222,-108.3468,39,17,1,1,53131,Point
434,2761,840,53,137,GLEN,1,45.379073,-112.641976,65,10,1,1,53137,Point
435,2762,840,53,138,WILLOW CREEK 2,1,45.914644,-111.763656,65,10,1,1,53138,Point
436,2763,840,53,142,ST XAVIER 2,1,45.519386,-107.701631,39,17,1,1,53142,Point
437,2764,840,53,176,SKALKHO-RYE,1,46.009078,-113.849217,64,10,1,1,53176,Point
438,2765,840,53,231,FLATWILLOW 3,0,46.8267,-108.1998,39,17,1,1,53231,Point
439,2766,840,53,300,EUREKA,1,48.995331,-115.05678,64,10,1,1,53300,Point
440,2767,840,53,301,WHITEFISH LAKE,1,48.492404,-114.429102,64,10,1,1,53301,Point
441,2768,840,53,302,EAST GLACIER PARK,1,48.441349,-113.218436,65,10,1,1,53302,Point
442,2769,840,53,303,HEART BUTTE,1,48.212234,-112.63605,65,10,1,1,53303,Point
443,2770,840,53,304,SHELBY,1,48.566383,-111.579335,38,11,1,1,53304,Point
444,2771,840,53,305,GILDFORD,1,48.563091,-110.302392,38,11,1,1,53305,Point
445,2772,840,53,306,CHINOOK,1,48.515398,-109.212106,38,11,1,1,53306,Point
446,2773,840,53,307,ESTER LAKE,1,48.086536,-108.170308,38,11,1,1,53307,Point
447,2774,840,53,308,SACO,1,48.756557,-107.118909,38,11,1,1,53308,Point
448,2775,840,53,309,GLENTANA,1,48.968499,-106.194522,38,11,1,1,53309,Point
449,2776,840,53,310,WOLF POINT,1,48.073802,-105.538952,39,11,1,1,53310,Point
450,2777,840,53,311,WESTBY,1,48.968104,-104.189488,38,11,1,1,53311,Point
451,2778,840,53,312,SWAN LAKE,1,47.988936,-113.924161,64,10,1,1,53312,Point
452,2779,840,53,313,WOLF CREEK,1,47.027033,-112.050625,65,10,1,1,53313,Point
453,2780,840,53,314,SUN RIVER,1,47.542278,-111.703118,39,11,1,1,53314,Point
454,2781,840,53,315,RAYNESFORD,1,47.34627,-110.812857,65,10,1,1,53315,Point
455,2782,840,53,316,WINIFRED,1,47.561464,-109.375238,39,17,1,1,53316,Point
456,2783,840,53,317,WINNETT,1,47.074995,-108.123743,39,17,1,1,53317,Point
457,2784,840,53,318,JORDAN SOUTH,1,47.190675,-107.222999,39,17,1,1,53318,Point
458,2785,840,53,319,DINOSAURS H.M.,1,47.325598,-106.170658,39,17,1,1,53319,Point
459,2786,840,53,320,LINDSAY,1,47.225122,-105.166186,39,17,1,1,53320,Point
460,2787,840,53,321,LAMBERT,1,47.867572,-104.508263,39,11,1,1,53321,Point
461,2788,840,53,322,PHILIPSBURG,1,46.083917,-113.506882,64,10,1,1,53322,Point
462,2789,840,53,323,CLANCY,1,46.481362,-112.006589,65,10,1,1,53323,Point
463,2790,840,53,324,FREEMAN CREEK,0,46.881956,-111.358627,65,10,1,1,53324,Point
464,2791,840,53,325,PAGIL GULCH,1,46.885687,-110.25342,65,10,1,1,53325,Point
465,2792,840,53,326,MAYNARD COULEE,1,46.828793,-109.269751,39,17,1,1,53326,Point
466,2793,840,53,327,ROUNDUP,1,46.727405,-108.934038,39,17,1,1,53327,Point
467,2794,840,53,328,CUSTER,1,46.019353,-107.555504,39,17,1,1,53328,Point
468,2795,840,53,329,COLEMAN COULEE,1,46.990433,-106.268572,39,17,1,1,53329,Point
469,2796,840,53,330,MILES CITY,1,46.245982,-105.262831,39,17,1,1,53330,Point
470,2797,840,53,331,CABIN CREEK,1,46.785153,-104.613693,39,17,1,1,53331,Point
471,2798,840,53,332,BRUNZELL SLOUGH,1,45.12883,-112.172905,65,10,1,1,53332,Point
472,2799,840,53,333,Church Hill,1,45.743618,-111.244987,65,10,1,1,53333,Point
473,2800,840,53,334,CLYDE PARK,1,45.873837,-110.724565,65,10,1,1,53334,Point
474,2801,840,53,335,WHEAT BASIN,1,45.916148,-109.059699,39,17,1,1,53335,Point
475,2802,840,53,336,MUDDY CREEK,1,45.375107,-108.058769,64,10,1,1,53336,Point
476,2803,840,53,337,WYOLA,1,45.086184,-107.461601,39,17,1,1,53337,Point
477,2804,840,53,338,LAME DEER,1,45.623333,-106.666411,39,17,1,1,53338,Point
478,2805,840,53,339,CHUFFEY SPRING,1,45.540958,-105.826051,39,17,1,1,53339,Point
479,2806,840,53,340,HEHN DRAW,1,45.75894,-104.942069,39,17,1,1,53340,Point
480,2807,840,53,341,HEBGEN LAKE,1,44.852621,-111.062776,64,10,1,1,53341,Point
481,2808,840,53,424,Fort Logan,1,46.675705,-111.140722,65,10,1,1,53424,Point
482,2809,840,53,800,INSIDE ROAD,1,48.698669,-114.192977,64,10,1,3,53800,Point
483,2810,840,53,900,LOGAN PASS,1,48.691553,-113.53083,64,10,1,2,53900,Point
484,2811,840,53,901,VICTOR,1,46.331079,-114.172493,65,10,1,2,53901,Point
485,2812,840,53,902,THREEMILE WA,1,46.574991,-113.831439,65,10,1,2,53902,Point
486,2813,840,53,903,CRAMER CREEK,1,46.725682,-113.589985,65,10,1,2,53903,Point
487,2814,840,53,904,BRADMAN,0,46.700308,-113.223343,65,10,1,2,53904,Point
488,2815,840,53,905,GREENOUGH,0,47.030527,-113.236862,65,10,1,2,53905,Point
489,2816,840,53,906,ELEVATION MT,1,46.893511,-113.386702,65,10,1,2,53906,Point
490,2817,840,53,907,PRYOR MTN.,1,45.20504,-108.753875,64,10,1,2,53907,Point
491,2818,840,53,908,BULL MTN.,1,46.198835,-108.45115,39,17,1,2,53908,Point
492,2819,840,53,955,GREENOAGH 2,0,47.03072,-113.237262,65,10,1,2,53955,Point
493,2820,840,53,956,GREENOAGH 3,1,47.03072,-113.237261,65,10,1,2,53956,Point
494,2841,840,54,21,DALTON,1,41.352327,-102.973008,36,18,1,1,54021,Point
495,2850,840,54,30,AGATE,0,42.250372,-103.782922,36,18,1,1,54030,Point
496,2853,840,54,33,KIMBALL,1,41.248352,-103.663055,36,18,1,1,54033,Point
497,2856,840,54,36,BENKELMAN,1,40.057204,-101.549995,36,18,1,1,54036,Point
498,2859,840,54,39,CRESCENT LK,1,41.785872,-102.45794,36,19,1,1,54039,Point
499,2860,840,54,40,MURRAY LAKE,1,41.698025,-103.986809,36,18,1,1,54040,Point
500,2863,840,54,43,BEREA,1,42.180622,-102.781502,36,18,1,1,54043,Point
501,2864,840,54,44,CRAWFORD,1,42.607185,-103.583657,39,18,1,1,54044,Point
502,2870,840,54,130,AGATE 2,1,42.278965,-103.659906,36,18,1,1,54130,Point
503,2873,840,54,300,MARSLAND,1,42.278703,-103.522882,36,18,1,1,54300,Point
504,2874,840,54,301,HAY SPRINGS,1,42.371468,-102.711931,36,18,1,1,54301,Point
505,2881,840,54,308,BROWNSON,1,41.214452,-103.078241,36,18,1,1,54308,Point
506,2882,840,54,309,OSHKOSH,1,41.482214,-102.308867,36,18,1,1,54309,Point
507,2889,840,54,316,CHAMPION,1,40.36427,-101.665835,36,18,1,1,54316,Point
508,2896,840,54,900,OGLALA NAT. GRASS.,1,42.929844,-103.875342,39,17,1,2,54900,Point
509,2897,840,54,901,Pine Ridge,1,42.751942,-102.914749,39,18,1,2,54901,Point
510,2898,840,55,1,VYA,0,41.488249,-119.830399,89,9,1,1,55001,Point
511,2899,840,55,2,PIUTE MDWS,1,41.317188,-118.900406,80,9,1,1,55002,Point
512,2900,840,55,3,CALICO SPR,0,41.882338,-117.103486,88,9,1,1,55003,Point
513,2901,840,55,4,MIDAS,1,41.226382,-116.590034,88,9,1,1,55004,Point
514,2902,840,55,5,DINNER STA,0,41.070452,-115.900767,88,9,1,1,55005,Point
515,2903,840,55,6,RANCHOGRANDE,1,41.946098,-114.072808,88,9,1,1,55006,Point
516,2904,840,55,7,SAND PASS,1,40.263694,-119.77965,80,9,1,1,55007,Point
517,2905,840,55,8,RYE PATCH,0,40.479282,-118.332916,80,9,1,1,55008,Point
518,2906,840,55,9,FISH CREEK,1,40.168622,-117.187278,88,9,1,1,55009,Point
519,2907,840,55,10,CORTEZ,1,40.080283,-116.585888,88,9,1,1,55010,Point
520,2908,840,55,11,WALKER CAN,1,40.093521,-115.632413,88,9,1,1,55011,Point
521,2909,840,55,12,MIZPAH,1,40.328679,-114.802044,88,9,1,1,55012,Point
522,2910,840,55,13,SUTCLIFFE,0,39.769539,-119.548958,88,9,1,1,55013,Point
523,2911,840,55,14,FRENCHMAN,0,39.273807,-118.310119,80,9,1,1,55014,Point
524,2912,840,55,15,TOIYABE NF,1,39.004444,-117.466254,88,9,1,1,55015,Point
525,2913,840,55,16,EUREKA,1,39.551815,-116.387094,88,9,1,1,55016,Point
526,2914,840,55,17,ILLIPAH,1,39.362131,-115.270762,88,9,1,1,55017,Point
527,2915,840,55,18,MAJORS PLACE,1,39.207503,-114.497652,88,9,1,1,55018,Point
528,2916,840,55,19,GARDNERVILLE,0,39.00374,-119.84622,88,9,1,1,55019,Point
529,2917,840,55,20,THORNE,0,38.550198,-118.472145,80,9,1,1,55020,Point
530,2918,840,55,21,BIG SMOKEY V,0,38.80578,-117.104195,80,9,1,1,55021,Point
531,2919,840,55,22,DOBBIN CREEK,1,38.87796,-116.403374,88,9,1,1,55022,Point
532,2920,840,55,23,WILLIS,1,38.148121,-115.612409,88,9,1,1,55023,Point
533,2921,840,55,24,MINERVA,1,38.794618,-114.56044,88,9,1,1,55024,Point
534,2922,840,55,25,SILVER PEAK,0,37.755505,-117.63395,80,33,1,1,55025,Point
535,2923,840,55,27,HIKO,1,37.607561,-115.033684,80,9,1,1,55027,Point
536,2924,840,55,28,CALIENTE,1,37.695939,-114.746109,80,9,1,1,55028,Point
537,2925,840,55,29,BEATTY,1,36.907203,-116.761788,83,33,1,1,55029,Point
538,2926,840,55,30,ALAMO,0,36.988464,-115.256935,80,33,1,1,55030,Point
539,2928,840,55,32,JEAN LAKE,0,35.720443,-115.209404,83,33,1,1,55032,Point
540,2930,840,55,37,JARBIDGE,0,41.934718,-115.419136,88,9,1,1,55037,Point
541,2931,840,55,43,RUBY VALLEY,0,40.353437,-115.627762,88,9,1,1,55043,Point
542,2932,840,55,45,NIXON,1,39.943255,-119.383475,88,9,1,1,55045,Point
543,2933,840,55,46,Charleston Reservoir,1,41.535093,-115.832044,88,9,1,1,55046,Point
544,2934,840,55,101,BALD MTN.,1,41.833551,-119.669611,89,9,1,1,55101,Point
545,2935,840,55,103,CHIMNEY RES.,1,41.417743,-117.450314,88,9,1,1,55103,Point
546,2936,840,55,108,OREANA,0,40.466957,-118.312789,88,9,1,1,55108,Point
547,2937,840,55,114,FALLON,1,39.40201,-118.725525,80,9,1,1,55114,Point
548,2938,840,55,119,GARDNERVILLE 2,1,39.00374,-119.84621,88,9,1,1,55119,Point
549,2939,840,55,120,HAWTHORNE,0,38.644262,-118.754677,88,9,1,1,55120,Point
550,2940,840,55,121,DARROUGHS HOT SPGS,1,38.893184,-117.19377,80,9,1,1,55121,Point
551,2941,840,55,125,SILVER PEAK 2,1,37.755505,-117.63395,80,33,1,1,55125,Point
552,2942,840,55,130,DESERT NWR,1,36.947796,-115.276359,80,9,1,1,55130,Point
553,2943,840,55,132,SANDY VALLEY,1,35.8503,-115.551787,83,33,1,1,55132,Point
554,2944,840,55,137,Jarbidge 2,1,41.934718,-115.419135,88,9,1,1,55137,Point
555,2945,840,55,143,RUBY VALLEY 2,1,40.179873,-115.492923,88,9,1,1,55143,Point
556,2946,840,55,208,MILL CITY,1,40.653659,-118.00395,88,9,1,1,55208,Point
557,2947,840,55,901,COMINS LAKE,0,39.159861,-114.802524,88,9,1,2,55901,Point
558,2948,840,55,902,HUMBOLDT NF,1,41.788993,-115.952179,88,9,1,2,55902,Point
559,2949,840,55,903,SHELDON NWR,1,41.590519,-119.305367,89,9,1,2,55903,Point
560,2950,840,55,904,CARSON RIVER,0,39.302857,-119.254898,80,9,1,2,55904,Point
561,2951,840,55,905,AUSTIN,1,39.20772,-117.092675,88,9,1,2,55905,Point
562,2952,840,55,906,ASH MEADOWS,1,36.490731,-116.343208,83,33,1,2,55906,Point
563,2953,840,55,907,VIRGIN CREEK,1,41.772307,-119.119935,89,9,1,2,55907,Point
564,2954,840,55,908,MEADOW VALLY,1,37.609712,-114.522078,88,9,1,2,55908,Point
565,2955,840,55,909,Carson River 2,0,39.3,-119.26666,80,9,1,2,55909,Point
566,3129,840,60,1,FARMINGTON,0,36.771195,-108.110618,84,16,1,1,60001,Point
567,3130,840,60,2,NAGEESI,1,36.16761,-107.701362,87,16,1,1,60002,Point
568,3131,840,60,3,CEBOLLA,1,36.520013,-106.336053,62,16,1,1,60003,Point
569,3132,840,60,4,OJO SARCO,1,36.079784,-105.797585,62,16,1,1,60004,Point
570,3135,840,60,7,CROWNPOINT,0,35.783463,-108.057061,87,16,1,1,60007,Point
571,3136,840,60,8,TORREON,1,35.784011,-107.264649,87,16,1,1,60008,Point
572,3137,840,60,9,LA CIENEGA,1,35.52337,-106.059272,87,16,1,1,60009,Point
573,3138,840,60,10,PECOS,1,35.574349,-105.675599,84,16,1,1,60010,Point
574,3142,840,60,14,CORREO,0,34.855592,-107.386688,87,16,1,1,60014,Point
575,3160,840,60,51,SHIPROCK,1,36.606963,-108.921468,87,16,1,1,60051,Point
576,3161,840,60,52,COUNSELOR,1,36.432704,-107.479416,87,16,1,1,60052,Point
577,3162,840,60,53,STINKING LK.,0,36.617257,-106.9011,84,16,1,1,60053,Point
578,3163,840,60,54,ANGEL FIRE,0,36.429871,-105.29927,62,16,1,1,60054,Point
579,3166,840,60,57,MCGAFFEY,1,35.292195,-108.910718,87,16,1,1,60057,Point
580,3167,840,60,58,MT. TAYLOR,0,35.446312,-107.443337,84,16,1,1,60058,Point
581,3168,840,60,59,VALLECITOS,1,35.746631,-106.779464,84,16,1,1,60059,Point
582,3192,840,60,83,Newcomb,1,36.27817,-108.817965,87,16,1,1,60083,Point
583,3193,840,60,101,AZTEC,0,36.74546,-108.147477,84,16,1,1,60101,Point
584,3194,840,60,107,BLUEWATER LAKE,1,35.266677,-108.123979,84,16,1,1,60107,Point
585,3197,840,60,114,CERRO VERDE,1,34.869974,-107.246697,87,16,1,1,60114,Point
586,3203,840,60,153,DULCE,1,36.619154,-106.900371,84,16,1,1,60153,Point
587,3204,840,60,154,Angel Fire 2,1,36.335034,-105.29169,62,16,1,1,60154,Point
588,3206,840,60,158,MT. TAYLOR 2,1,35.446312,-107.443336,84,16,1,1,60158,Point
589,3210,840,60,201,LA PLATA,0,36.833885,-108.010155,84,16,1,1,60201,Point
590,3213,840,60,301,LA PLATA 2,0,36.833885,-108.010155,84,16,1,1,60301,Point
591,3482,840,64,21,DICKINSON,1,46.948474,-102.851952,39,17,1,1,64021,Point
592,3486,840,64,25,TOBACCO,1,48.114362,-103.125056,39,17,1,1,64025,Point
593,3491,840,64,30,BOWMAN,1,46.198459,-103.431806,39,17,1,1,64030,Point
594,3493,840,64,32,GORHAM,1,47.23406,-103.321358,39,17,1,1,64032,Point
595,3494,840,64,33,ROOSEVELT PK,1,47.617128,-103.545098,39,17,1,1,64033,Point
596,3496,840,64,35,GOLVA,1,46.730988,-103.986594,39,17,1,1,64035,Point
597,3970,840,69,3,SHELLROCK,1,45.078728,-121.921814,67,5,1,1,69003,Point
