OBJECTID *,Field1,CountryNum,StateNum,Route,RouteName,Active,Latitude,Longitude,Stratum,BCR,RouteTypeID,RouteTypeDetailID,RouteID,Shape *
129,1166,840,17,222,GROUNDHOG RS,1,37.780186,-108.088845,62,16,1,1,17222,Point
130,1167,840,17,223,PIEDRA,1,37.232938,-107.183624,62,16,1,1,17223,Point
131,1168,840,17,224,FOX CREEK,1,37.059354,-106.191575,62,16,1,1,17224,Point
132,1169,840,17,225,MOSCA,1,37.690973,-105.927905,87,16,1,1,17225,Point
133,1173,840,17,253,Lake City 2,1,37.940923,-107.15889,62,16,1,1,17253,Point
134,1174,840,17,301,DINOSAUR,1,40.277766,-108.559632,84,16,1,1,17301,Point
135,1175,840,17,302,LAY,1,40.668104,-107.861603,86,10,1,1,17302,Point
136,1176,840,17,303,STEAMBOAT L.,1,40.674608,-106.933185,62,16,1,1,17303,Point
137,1177,840,17,304,COMANCHE PK,1,40.569225,-105.428445,62,16,1,1,17304,Point
138,1178,840,17,305,NUNN,1,40.862701,-104.639007,36,18,1,1,17305,Point
139,1179,840,17,306,FORT MORGAN,1,40.34927,-103.799767,36,18,1,1,17306,Point
140,1181,840,17,308,BAXTER PASS,1,39.443328,-108.954895,84,16,1,1,17308,Point
141,1182,840,17,309,RAGGED MTN.,1,39.079967,-107.367834,62,16,1,1,17309,Point
142,1183,840,17,310,WESTON PASS,0,39.152961,-106.408715,62,16,1,1,17310,Point
143,1184,840,17,311,COMO,1,39.410681,-105.96872,62,16,1,1,17311,Point
144,1185,840,17,312,BENNETT,1,39.723854,-104.377353,36,18,1,1,17312,Point
145,1188,840,17,315,BASIN,1,38.068777,-108.460831,87,16,1,1,17315,Point
146,1189,840,17,316,POWDERHORN,1,38.464805,-107.26329,62,16,1,1,17316,Point
147,1190,840,17,317,MARSHALL PAS,1,38.448058,-106.106965,62,16,1,1,17317,Point
148,1191,840,17,318,GRIBBLES PRK,1,38.644133,-105.779465,62,16,1,1,17318,Point
149,1195,840,17,322,MCPHEE RES.,1,37.839953,-108.761077,84,16,1,1,17322,Point
150,1196,840,17,323,ANIMAS,0,37.237083,-107.870132,84,16,1,1,17323,Point
151,1197,840,17,324,SOUTH FORK,1,37.649005,-106.653317,62,16,1,1,17324,Point
152,1202,840,17,351,ANGORA,1,40.204444,-108.753982,84,16,1,1,17351,Point
153,1203,840,17,352,YELLOWJACKET PASS,1,40.052265,-107.873617,84,16,1,1,17352,Point
154,1204,840,17,353,STILLWATER PASS,0,40.312609,-105.978723,62,16,1,1,17353,Point
155,1205,840,17,354,GOLD HILL,0,40.020591,-105.296167,62,16,1,1,17354,Point
156,1206,840,17,358,PICEANCE BASIN,0,39.822869,-108.165154,84,16,1,1,17358,Point
157,1207,840,17,359,RIFLE FALLS,1,39.757834,-107.692269,84,16,1,1,17359,Point
158,1208,840,17,360,RADIUM,0,39.953968,-106.55835,62,16,1,1,17360,Point
159,1209,840,17,361,ROLLINS PASS,1,39.823519,-105.523808,62,16,1,1,17361,Point
160,1210,840,17,362,ELBERT,1,38.999964,-104.738045,87,18,1,1,17362,Point
161,1211,840,17,365,NUCLA,1,38.270086,-108.53668,62,16,1,1,17365,Point
162,1212,840,17,366,OWL CREEK PASS,1,38.173837,-107.741691,62,16,1,1,17366,Point
163,1213,840,17,367,COCHETOPA PASS,1,38.05402,-106.864556,62,16,1,1,17367,Point
164,1214,840,17,368,WESTCLIFFE,1,38.150223,-105.513756,62,16,1,1,17368,Point
165,1215,840,17,372,HAYCAMP MESA,1,37.443248,-108.474358,62,16,1,1,17372,Point
166,1216,840,17,373,LIZARD HEAD PASS,1,37.942701,-107.822396,62,16,1,1,17373,Point
167,1217,840,17,374,MOON PASS,1,37.839218,-106.256082,62,16,1,1,17374,Point
168,1220,840,17,377,BLACK SULPHUR CR,1,39.871749,-108.284991,84,16,1,1,17377,Point
169,1221,840,17,378,HEENEY,1,39.845893,-106.23612,62,16,1,1,17378,Point
170,1222,840,17,410,WESTON PASS 2,1,39.130554,-106.178893,62,16,1,1,17410,Point
171,1223,840,17,412,PROSPECT VALLEY 2,1,39.984865,-104.508669,36,18,1,1,17412,Point
172,1225,840,17,422,Cortez 2,1,37.516654,-108.46451,84,16,1,1,17422,Point
173,1226,840,17,423,ANIMAS 2,1,37.231433,-107.869555,84,16,1,1,17423,Point
174,1228,840,17,453,Stillwater Pass 2,1,40.179928,-106.00812,62,16,1,1,17453,Point
175,1229,840,17,454,GOLD HILL 2,1,40.020591,-105.296167,62,16,1,1,17454,Point
176,1230,840,17,900,ARSENAL,0,39.813083,-104.798629,36,18,1,2,17900,Point
177,1231,840,17,901,ROCKPORT,1,40.812063,-104.791222,36,18,1,2,17901,Point
178,1232,840,17,902,MOUNT EVANS,1,39.684809,-105.372222,62,16,1,2,17902,Point
179,1233,840,17,903,MESAVERDE NP,1,37.270407,-108.48243,84,16,1,2,17903,Point
180,1234,840,17,904,TRAIL RIDGE ROAD,0,40.431996,-105.763001,62,16,1,2,17904,Point
181,1235,840,17,905,ARSENAL 2,1,39.82724,-104.80072,36,18,1,2,17905,Point
182,1519,840,33,10,BAKER,1,45.034109,-113.562483,65,9,1,1,33010,Point
183,1520,840,33,11,CASCADE,0,44.581435,-116.040573,65,10,1,1,33011,Point
184,1521,840,33,12,CAPE HORN,1,44.457203,-115.09797,64,10,1,1,33012,Point
185,1522,840,33,13,CHALLIS,1,44.612728,-114.174324,65,10,1,1,33013,Point
186,1523,840,33,14,LEADORE,1,44.722359,-113.52036,65,9,1,1,33014,Point
187,1524,840,33,15,DUBOIS,1,44.238457,-112.256187,89,9,1,1,33015,Point
188,1525,840,33,16,SQUIRREL,1,44.027134,-111.258698,65,9,1,1,33016,Point
189,1526,840,33,17,BLACKS CREEK,0,43.455341,-116.0962,89,9,1,1,33017,Point
190,1527,840,33,18,CENTERVILLE,1,43.725818,-115.951094,64,10,1,1,33018,Point
191,1528,840,33,19,ALTURAS,0,43.897732,-114.907379,64,10,1,1,33019,Point
192,1529,840,33,20,CRATERS,1,43.461932,-113.563001,89,9,1,1,33020,Point
193,1530,840,33,21,SPRINGFIELD,1,43.110429,-112.731798,89,9,1,1,33021,Point
194,1531,840,33,22,RIRIE,1,43.534312,-111.701027,89,9,1,1,33022,Point
195,1532,840,33,23,TRIANGLE,1,42.813142,-116.639401,89,9,1,1,33023,Point
196,1533,840,33,24,GLENNS FERRY,0,42.90946,-115.185196,89,9,1,1,33024,Point
197,1534,840,33,25,MAGIC MTN,1,42.331156,-114.279453,88,9,1,1,33025,Point
198,1535,840,33,26,ACEQUIA,1,42.677023,-113.5891,89,9,1,1,33026,Point
199,1536,840,33,27,POCATELLO,1,42.854817,-112.519388,88,9,1,1,33027,Point
200,1537,840,33,28,HENRY,0,42.930964,-111.552459,88,9,1,1,33028,Point
201,1541,840,33,111,CABARTON,1,44.413896,-116.031561,65,10,1,1,33111,Point
202,1542,840,33,117,MORA,1,43.459543,-116.354524,89,9,1,1,33117,Point
203,1543,840,33,119,SAWTOOTH CTY,0,43.911093,-114.876112,64,10,1,1,33119,Point
204,1544,840,33,124,PASADENA VAL,1,42.953922,-115.212457,89,9,1,1,33124,Point
205,1545,840,33,128,BLACKFT RES,1,42.961315,-111.718551,89,9,1,1,33128,Point
206,1552,840,33,211,CRANE CREEK,1,44.1957,-116.508725,89,10,1,1,33211,Point
207,1554,840,33,213,SUNBEAM,1,44.271198,-114.733864,64,10,1,1,33213,Point
208,1555,840,33,214,IRON SPRINGS,1,44.233,-113.370482,65,9,1,1,33214,Point
