"","RouteID","CoV","p312_400m","p316_8km","p437_5km","p484_1km","p485_20km","p488_20km","p489_400m","p490_400m","p491_20km","p492_5km","p493_4km","p495_1km","p498_20km","p556_8km","p557_8km","p558_4km","pADV_400m","pDSD_400m","pISNV_20km","pSHV_400m","evd20km","lvd8km","pwm400m","pwt400m","countobs","mean_temp","prop_quality","msday","mean_noise"
"86",17319,0,0,0,0,0.0002834177918353,0.00459868091266829,0,0,0,0,0,0,0,6.29436866344769e-05,0.0426528774248389,0.000315947240183991,0.00809315259303694,0.0261206512042819,0.00275981266726137,0.00916702751852478,0.856350356824264,124.638488005531,118.028591517537,74.0872854273893,370.436427136946,2,68.8,1,50.2,0
"87",17321,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99579016586941e-06,0.916314593421858,0.00318081916273872,0.000253622361376358,0.877632898696088,0,0.000380465351065415,0.0714086704558119,121.728142323835,124.937919378318,127.652575211029,638.262876055146,2,70.4,1,54.8,0
"88",17322,0,0.00049874127202774,0.425596563898327,0,0,3.58845982524201e-05,0,0,0,0.0834106282379024,0,0,0,2.10626989742466e-05,0.00143946596809904,0.00979368762591172,0,0.0155322281860067,0.229634731392201,0.000158360292287854,0.481071581247328,114.232099187284,118.892091264246,355.849068056329,1779.24534028164,1,71.4,1,52.6,0
"89",17359,1.36930639376292,2.22652684078107e-05,0.236012842677204,0,0.000170281412439505,4.50200339150922e-06,0,0.0605392648008372,0,0.107293995828144,0,0,0,0.00023260350856131,0.00261990614966658,0.0632205482835268,6.82580752502618e-05,0.108031082314697,0.0752120766815844,0.00455902876780167,0.308106784227284,112.153805467208,118.975705175472,293.285633028424,1466.42816514212,1,61.2,0.8,50.2,0.136
"90",17362,0,0,0.0173340640971973,0,0,0,0,0,0,0,0,0,0,0,0.0647502815886346,0.00425080161055752,0,0.0553133883850007,2.70745904968187e-05,0.204706209692646,0.201326654934344,130.579899750912,132.958104285781,166.560005325363,832.800026626816,1,66,0.8,50.2,0.012
"91",17365,1.08653373420044,0,0.206908882849378,0,0.00144884586255721,0.000131768674444783,0,0.0338637077357898,0,0.0113516830624546,0,0,0,0.000180711324952846,0.00243689939012497,0.0527093275770146,0.00036700148494447,0.0295718622422276,0.0409818905056003,0.00574436124193858,0.328614047943055,111.229142790434,115.822643075022,149.470000672648,747.350003363242,1,63.4,0.8,59.6,0.024
"92",17366,0,0.000201620293999047,0.179764238973802,0,0,6.76968624760804e-05,0,0.0166978261666483,0,0.0727658531008172,0,0,0,0,0.00523682407691763,0.0644709550920129,0,0.160783019905422,0.0821694343634297,0.000163224657303438,0.246893214560651,111.179381714826,114.729029587441,305.488588572138,1527.44294286069,1,55.2,0.8,64.2,0.028
"93",17367,0.31943828249997,0.000373436235762744,0.00430632863820511,0,0,0,0,0,0,0.0879404032454582,0,0,0,0.00197301242924211,0.0111051287468613,0.0229346320148224,0,0.0681728594842431,0.0522395800916993,0,0.479741084209871,114.22453597054,109.589443738473,193.843697174292,969.218485871461,1,70.4,1,77.2,0.004
"94",17372,0,7.46171208983901e-05,0.174983130061594,0,0,6.09504769755764e-06,0,0.00184677374223516,0,0.00444405165248171,0,0,0,0.00944503828832776,0.00738849435922147,0.0871409445402611,0,0.0611860391366799,0.0112298766952077,0.00025751576522181,0.195254351110862,111.789861930584,114.29481867222,261.642117547421,1308.2105877371,1,66.2,1,56,0.032
"95",17410,0,2.26603217765692e-05,0.00015218724930395,0,0,0,0,0,0,0.0412631806661584,0,0,0,0,0.00492426029918362,0.00128474352319381,0,0.00437344210287786,0.016360752322683,3.11157438996473e-05,0.529775662814412,122.465312152888,117.229748515403,260.644387114185,1303.22193557093,1,59.8,1,70.2,0.116
"96",17412,0,0,0,0,0,3.11991794615802e-06,0,0,0,0,0,0,0,0,0.882697922503613,0.0161657952501127,0.000483012138002141,0.87534070072848,0,0.0352184137557182,0.036523118093067,127.732360784822,128.381818157811,163.987047306761,819.935236533806,2,74.4,0.8,51.8,0.016
"97",17900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730076016436416,0.0785383841236629,0,0.58281133268203,0,0.0972942665815652,0.00508591460260905,130.16331560221,121.512242148457,159.868767818999,799.343839094997,1,71.2,1,56.4,0.036
"98",17901,0.569198170627695,0,0,0,0,0.000312499758276796,0,0,0,4.87313979491043e-05,0,0,0,3.32611128858966e-05,0.171474766795406,0.00103449214602673,0,0.061878011919359,0.000627334683053409,0.0416367252191173,0.822207647780091,132.032333326975,126.736387094112,128.190978486289,640.954892431444,1,68.6,1,51.6,0.004
"99",17902,0,0,0.0135612775240812,0,0,0,0,0,0,0.00960917458880338,0,0,0,0,0.00108457019064365,0.00136124625968539,0,0,0,0.00977289874754791,0.00753830606615137,138.644591566613,127.747838447979,246.360892122735,1231.80446061368,1,50.4,0.8,81.4,0.064
"100",17903,0,0,0.077982229353306,0,0,4.69785769447276e-05,0,0.0275076953144086,0,8.1594370482948e-05,0,0,0,0.0338484767814565,0.0040319686629271,0.0564730800699853,0.0667947253660056,0.0064738359310109,0.0483705477109493,0.022123612998725,0.161748179997068,113.451096603987,116.068643903082,275.0290960956,1375.145480478,3,76.4,0,49.2,0.108
"101",33001,0,0.038688893754105,0,0,0,0,0,0,0,0,0,0,0,0,0.180829225524656,0.00229781237666641,0,0.163325305726707,0,0,0.253651518468708,126.974188672935,129.868716840218,485.019934781382,2425.09967390691,1,55.6,1,61.6,0.028
"102",33002,0,0.0149502982107356,0,0,0,0,0,0,0,0,0,0,0,0,0.00165920312320588,0.00104489608451028,0,0.00755467196819085,0,0,0.0546322067594433,124.707660350848,134.971696561854,1036.14034136254,5180.7017068127,2,59.6,1,59.8,0.32
"103",33008,0,0.0625706480783723,0,0,0,0,0,0,0,0.00020085282868997,0,0,0,0,0.000283622020032295,0.00149795327386804,0,0.0102439713639789,0,0,0.244136209495102,118.188260685799,118.531613605048,520.165722180284,2600.82861090142,1,45,0.8,76.8,0.4
"104",33010,0.306068916352223,9.06344410876133e-05,0,0,0,0,0,0,0.103172205438066,0.263426255873596,0,0,0,0,0.00263373156257652,0.162375672760807,0,0.444773413897281,0.263595166163142,0,0.139395770392749,110.499146540586,106.647225270805,147.455789970896,737.278949854479,2,61.2,1,63.2,0.008
"105",33012,0.761985106006113,0.000152513421181064,0,0,0,0,0,0,0,0.107385703955967,0,0,0,0,0.000230931034755781,0.004902335966387,0,0.00247071742313324,0.140800390434358,0,0.216325036603221,133.34780655743,116.918850673751,779.290594605452,3896.45297302726,1,50.2,1,70.2,0
"106",33014,0.388437707443495,0.000343396766347117,0,0,0,0,0,0,0,0.590229167207185,0,0,0,0,0.00278199536052487,0.103279013013221,0,0.29844040635284,0.532694233795965,0,0.0483617112605523,116.090555402177,115.89241775744,221.663102963484,1108.31551481742,2,61.4,0.8,66,0.02
"107",33018,0,0.0603600078262571,0,0,0,0,0,0,0.0185873605947955,0.0416536505148502,0,0,0,0,7.66113479898767e-05,0.000735733117764851,0,0.00479358246918411,0.0213591599817387,2.1366136000613e-05,0.324170090654145,112.371549802163,115.492952080567,492.128174695011,2460.64087347505,1,58.2,1,50.8,0.112
"108",33020,0.602853075853279,8.48272351976475e-05,0,0,0,0,2.53781152569497e-05,0.135073234179721,0.302691850930272,0.205479135083975,0,0.0087440947902623,0,0.000179886052262496,0.0894391112692103,0.0289205247395771,0.000411035480582684,0.331646213877736,0.499547588078946,0.000144804539995536,0.0163999321382118,115.834679895535,114.889294227778,140.228394558731,701.141972793654,1,68,1,64.2,0.02
"109",33021,0,0,0,0,0,0.000274651446187753,0.000196058878509412,0.0459202845905253,0.0390309893028033,0.00211523867633214,0,0.000405953637475545,0,0.00505105136573601,0.563554494656323,0.0391281939998915,0.0272198461566667,0.743392539519503,0.0891099030488263,0.0269057007499252,0.012701355312273,124.748513028553,125.279632375513,160.489230817261,802.446154086303,1,74.4,1,57.6,0.064
"110",33022,1.10912520941449,0,0,0,0,0.000332472462250009,4.18669026537049e-05,0.00878505181276688,0.00984578562297713,0.0273497593884477,0,0.000168473713817414,0,0.000320158667351861,0.725348871448448,0.0393961781648453,0.0190832174481658,0.868496205836756,0.0253216199309163,0.0534738857246997,0.000435172845214459,116.8212906988,115.049510624143,190.078868988954,950.394344944768,1,79.4,0.4,78.4,0.148
"111",33023,0.440315285926355,0.0172534390300769,0,0.00046567727725628,0,0.105214432193063,0.00141022973816388,0.111972487759384,0.310999067381674,0.158517847059173,0,0.0260686581051402,0,0.0011472048028056,0.0195784626157113,0.0113898019928569,0.00610468575879865,0.0863546281184425,0.792608999766845,0.00972300650875264,0.0233446024714386,111.360767188905,128.363830504922,176.167455455878,880.83727727939,1,74.2,0.8,55.4,0
"112",33025,0.476190476190476,0.00681381398870188,0,0.0015562923730264,0,0.00621990413399203,0.00388900112027327,0.104565837749694,0.010278958709452,0.461610622394446,0,0.0185078553160395,0,0.000225523865493747,0.00230247678634155,0.0028737879520947,0.00053781512605042,0,0.628385067846951,0.00262547978916824,0.173373711490303,118.445509064137,118.417716748234,424.938742394857,2124.69371197429,1,59.6,1,62,0.012
"113",33027,0,0,0,0,0,0.0020151430976151,0.000559715767517523,0.0292511600481965,0.0616299638526418,0.14394259461941,0,0.000427772425069863,0,0.0024642463880452,0.285151991745097,0.0290369556715014,0.00575693730935142,0.303765990719614,0.115286999769272,0.0112907893905169,0.00330709872586972,124.083369819146,123.913798616089,194.84693283226,974.2346641613,1,74,1,66,0.064
"114",33029,0,0.0323786142935079,0,0,0,0,0,0,0,0,0,0,0,0,0.00653019035568534,0.00599300900478881,0,0.039088925259138,0,0,0.247681396617567,130.000720135911,140.535456326377,581.897033647857,2909.48516823929,1,59.2,1,61.6,0.008
"115",33119,0.334932063528542,0.00110320801277399,0,0,0,0,0,0,0,0.205425677965529,0,0,0,0,0.000621235213005298,0.0126946803106176,0,0.0098708085353462,0.652402380606764,0,0.110320801277399,140.972807549539,115.355703491505,439.66951356281,2198.34756781405,1,50,1,64,0
"116",33124,1.20040502424066,2.86270468338486e-05,0,0,0,0.0134525247423144,7.63004069100701e-07,0.143306996450246,0.0647830069849994,0.000234242249213915,0,0,0,0.0687832908212899,0.192981970015257,0.0558460203627472,0.226943593999409,0.382371464559716,0.369346158250315,0.17491486782099,0.0114508187335394,121.66533680279,132.689694190001,206.477931816729,1032.38965908365,1,54.6,1,42.8,0.06
"117",33128,0.484206872654131,0.000851353652307168,0.000126047210409717,0,0,0,7.89846990840934e-06,0,0.236051989329701,0.161890198630721,0,0,0,0.000856194138071573,0.285403987675384,0.00581854294517583,0,0.445570123162495,0.251575004256768,0.000479437123440447,0.0790339973891821,119.011464510253,127.663965656076,295.524986727131,1477.62493363566,1,64.6,1,62.4,0.04
"118",33202,0,0.0510532706826461,0,0,0,0,0,0,0,0,0,0,0,0,8.57257645586658e-05,0.000266133716838843,0,0,0,0,0.137189166358693,125.04381073005,129.083957322642,834.762386244527,4173.81193122264,1,66.6,1,67.8,0.408
"119",33204,0,0.00699424524125719,0,0,0,0,0,0,0,0,0,0,0,0,0.718538013813937,0.00162177606612661,0.0137389218997643,0.773616644532979,0.111347203777483,0.0204168671452491,0.00764350007377896,128.306365578145,133.684602296109,485.897859529155,2429.48929764577,1,62,1,61,0.004
"120",33208,0,0.00480415983722376,0,0,0,0,0,0,0,0.00869811301110879,0,0,0,0,1.01090769401846e-05,0.000208920923430482,0,0.000423896456225626,0,0,0.0928333239134121,124.927885145441,113.358091583471,675.70267547609,3378.51337738045,1,61,0.8,65.4,0.044
"121",33209,1.08326792057879,0.0108746463279616,0,0,0,0,0,0,0.00258334358469676,0.0570565803445125,0,0,0,0,0.00121823207719186,0.00398115057905835,0,0.00108254397834912,0.0330175913396482,0,0.178988805511133,109.209081502,107.602505395992,469.572236011309,2347.86118005654,2,60.2,1,64.8,0.24
"122",33211,1.0621141274614,0,0,0,0,0.000423993722806466,0,0,0.661847876269621,0.080738389911781,0,0,0,4.47093556562178e-06,0.0163527685572714,0.0259296675806995,0.0186486530181124,0.0622114496768236,0.921398891966759,0.035664653006965,0,112.576482247067,120.530195770291,401.716976222278,2008.58488111139,1,69.6,0.8,50.8,0
"123",33212,0,0.00898825908656817,0,0,0,0,0,0,0,0.00535278803704314,0,0,0,0,0.000133258069973962,0.000393785083181484,0,0.00764002022358294,0,0,0.123335767653503,136.556850876041,121.74736473283,776.471226661955,3882.35613330977,1,56.4,1,68.8,0.148
"124",33213,0,0.000702661682453132,0,0,0,0,0,0,0,0.176357802473,0,0,0,0,0,0.000138533634077259,0,0,0.159841479524439,0,0.0749037353495039,119.918185046393,114.921338877333,480.353615433217,2401.76807716609,2,57.2,0.6,82.8,0.12
"125",33214,0.729759975559202,2.88051618850098e-05,0,0,0,0,0,0,0.709615163037216,0.383390972483635,0,0,0,0,0.0269567640917627,0.0142688091963686,0,0.103525751814725,0.743490033413988,0,0.0514460191266275,124.22655432307,119.79391204343,161.3510908513,806.755454256498,1,50.2,0.8,56.2,0
"126",33217,0.626533936041173,0.020066889632107,0,0.000396570927132202,0,0.0601442732365829,0.00183226859594215,0.0252042892114609,0.322518360169638,0.162331152564082,0,0.00911734741131796,0,0.00260093129633946,0.0286055459329875,0.015235480150991,0.0317236269334074,0.018584284384374,0.532737992621453,0.0142704229304379,0.0339964831224356,112.972655296343,126.325054503887,182.152194337283,910.760971686416,1,62.2,1,54,0.336
"127",33218,0.565685424949238,0.0345197690946538,0,0,0,0,0,0.0585675746236185,0.0711281292605807,0.156198000022701,0,0,0,0,0.00864409003072669,0.00389507515174143,0,0.0245989615061062,0.270820642241754,0,0.153569460157225,121.580764497585,118.577998286871,458.660309248439,2293.3015462422,1,60.2,0.8,53.8,0.004
"128",33219,0.284496688295259,0.000122051688890245,0,0,0,9.10038176101487e-06,3.03346058700496e-06,0.181216245079791,0.100692643334452,0.125227319952739,0,0.000301534928762373,0,0.00154478980393227,0.115298253701497,0.0805305890353882,0.0237226806455167,0.411985475849022,0.315137460714613,0.0284538603061065,0.0567540353339639,117.159338357785,115.466000738747,239.62210034066,1198.1105017033,2,58.2,1,63,0.04
"129",33220,0.580602008292508,0,0,0,0,0,0,0.514353222345944,0.254501507292034,0.00138891637404141,0,0.000237219784129996,0,0.0162338304847721,0.0208809835668608,0.0206212232947729,0.0276064523781283,0.0619211862795687,0.78050568968795,0.012312615391832,0,115.200622554213,118.259104212029,205.390451764685,1026.95225882343,1,71.4,1,66.6,0.028
"130",33221,0,0,0,0,0,0.000932369163673679,0,0,0.0128271201969879,9.700487429451e-05,0,0,0,0.107407644946126,0.489019957211323,0.066280831582986,0.0152346873387357,0.915306648342209,0.0157189486342553,0.0280833119548486,0.000429479470881292,115.877760637121,117.117062246469,114.097508339032,570.487541695161,1,75.2,0.4,67.6,0.188
"131",33223,0.177778048501069,0.0226656069284951,0,0.00103179424025828,0,7.3309107117068e-07,0.00365665826299935,0.017951599199715,0.285060432482802,0.158211316433629,0,0.0742345820277828,0,0.000106298205319749,0.00317823559552204,0.00062585323263944,0.00047855332527724,0.00841395565543892,0.627675610491408,0.000870912192550768,0.0618850549510785,104.322961515234,110.332637679283,318.34258478333,1591.71292391665,1,66.4,1,73,0
"132",33226,0.929233083002378,0,0,1.6525169899403e-05,0,0.00968562800885173,0.0340286286233455,0.214124088610777,0.0990306450261195,0.238664852087959,0,0.00707700952613192,0,0.00207118325862647,0.116595525595819,0.0241656140182832,0.0133323437889302,0.111070760119563,0.584518255719753,0.00917819942018932,0.051819984914937,115.505766963339,117.903247058396,231.55806712201,1157.79033561005,2,65.6,0.8,61.2,0.048
"133",33227,0.343115916063297,2.81571167112488e-05,0,0,0,0.000285817426675549,0.000676583439708526,0.14362945234408,0.0418696325496269,0.294534113872938,0,0.000574979781668892,0,0.00221955095402731,0.240209550999344,0.0182469397079259,0.0820985149938069,0.626186118541461,0.22570744755737,0.0412254422168714,0.0133183162044207,120.026610488377,123.575435923252,336.16146643325,1680.80733216625,1,74.8,1,61.8,0
"134",33901,1.03128625619025,0,0,0,0,0.000439349828570671,1.98950865767851e-05,0,0.69152185076079,3.31584776279751e-06,0,0.00711666400939226,0,0.0755449595798158,0.156155765050042,0.0171977218309506,0.0146536605162843,0.0944839328666793,0.761060511878057,0.0159077796420211,0.000540525931731575,113.299831200571,117.548468630314,115.673729363089,578.368646815444,2,59.2,1,63.8,0.152
"135",33902,0.609390699700491,0,0,0,0,2.12445210380243e-05,1.44462743058565e-05,0.0492933039294306,0.398731956696071,0.101965203174101,0,0.000415906836868541,0,0.00408404672434979,7.16348261235155e-05,8.5279554908947e-05,0.000279937294046134,0,0.450205493183641,0.00148796625350322,0.0577135124298316,113.29474618963,113.377552348226,126.764834377629,633.824171888147,2,63.6,1,62.6,0.132
"136",33903,0.849283995485999,0,0,0,0,0.000502786993879147,0,0,0.710854832956842,0.100511079617404,0,2.83213109368406e-05,0,0.108315857812137,0.0215347064013759,0.0134553496764544,0.0191395419311169,0.00630127214362145,0.849274759243847,0.0259648766304157,0.0739805017239329,116.534375895281,118.74124794156,122.782838391749,613.914191958743,2,70.8,1,69.4,0.028
"137",33904,0.65184181237133,0,0,0,0,0.000141362736782584,0,0,0.825145711906744,0.0145914953484928,0,0.000135455648898958,0,0.109700849522732,0.0231021305916743,0.000733577694289846,0.0066877906652466,0,0.909070027850355,0.0218910295246173,0,110.947145122643,116.635734252058,115.344685585951,576.723427929753,2,68.4,1,58,0.008
"138",33905,0.41728034928175,0,0,0,0,1.98316058682515e-05,2.37979270419018e-06,0,0.889713375796178,0.0024146963305183,0,0.00114422053918884,0,0.0644487527506437,0.0064211264102738,0.000259345412179659,0.008193077895896,0,0.896050955414013,0.0205114333174152,0,114.824815289684,115.916773401459,119.630487544091,598.152437720455,2,63.8,1,54.6,0.088
"139",33906,0,0.0318645404857159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000546761199284792,0,0.00084521327548318,0,0,0.143996168366484,124.834334763469,136.162479488157,778.28809181829,3891.44045909145,1,58.2,1,55,0.276
"140",33907,0,0.0745419479267117,0,0,0,0,0,0,0,0,0,0,0,0,3.13537702908775e-05,0.00385366340302421,0,0,0,0,0.263773706203793,128.611038144025,135.484639472309,614.617877973372,3073.08938986686,1,54.6,0.8,72.2,0.12
"141",53001,0,0.033314115258316,0,0,0,0,0,0,0,0,0,0,0,0,0.00026456896925298,0.000481241832003266,0,0.000300804652445291,0,0,0.252550572782192,116.684214389014,124.744748751736,306.728923083464,1533.64461541732,2,74,1,67.4,0.18
"142",53002,0,0.00765116814657489,0,0,0,0,0,0,0,0,0,0,0,0,0.147126212497008,0.161925421620443,0,0.343330177333095,0,8.91664541532843e-07,0.301850098518386,121.976458046305,135.392779636199,260.802844084233,1304.01422042116,1,56.8,1,56,0.032
"143",53007,1.39239919211557,0,0,0,0,0,0,0,0.271110500274876,0,0,0,0,0,0.0194390786036348,0.023844675143,0,0.127954920285871,0.271110500274876,0.0402509728929787,0.502363936228697,116.839669162444,137.718375284619,180.971168197943,904.855840989713,2,60.2,0.8,66.4,0.012
"144",53008,0,0,0,0,0.0010710500800469,0,0,0,0.0591436767741763,0,0,0,0,0,0.298288675482614,0.031907431449566,0,0.36751655540363,0.0603501434354808,0.0571371232948662,0.409662457438537,120.134586204438,139.770434788559,120.690133229069,603.450666145345,2,57,0.6,60.6,0.064
"145",53009,0.194361068626967,0,0,0,0,0,0,0,0.31845075324417,0,0,0,0,0,0.201870732122751,0.00591060214259328,0,0.317083478347338,0.31845075324417,0.137458284251899,0.156117933674738,131.361365753856,145.86630983438,138.841506954152,694.207534770761,1,60.8,1,66.6,0.008
"146",53012,2.23606797749979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513948503272198,0.000117405267835501,0,0.480380567968863,0,0,0.408822257459997,139.261531278229,149.910468516498,126.475798034265,632.378990171324,5,52,1,71.2,0.004
"147",53013,0,0.032017703577131,0,0,0,0,0,0,0,0,0,0,0,0,1.19764781968214e-05,0.00409329410371364,0,0.0103084120003361,0,0,0.123168716210538,117.528763741734,120.445202687058,603.006440201264,3015.03220100632,2,61.6,1,71.6,0.164
"148",53015,0,0.038185873605948,0,0,0,0,0,0,0,0,0,0,0,0,0.00856130868411018,0.016996481236888,0,0.0133828996282528,0,0,0.298944237918216,122.074462048546,120.045612022649,745.215766557413,3726.07883278706,1,63.2,0.8,76.8,0.204
"149",53016,0,0.0107660799291487,0,0,0,0,0,0,0.0151112587180339,0.0132290166653021,0,0,0,0,0.0540576241403339,0.0341757808949617,0,0.0664784678401417,0.0271781246540463,0.0101603599872213,0.783682054688365,119.821869579505,118.995077882971,156.868860892144,784.344304460719,1,58.2,1,56,0
"150",53017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702014859717554,0.00193374661181149,0,0.590072799470549,0,0.0677076019385885,0.201455989410986,129.698382195051,123.36203694854,153.673514278532,768.367571392659,1,67.8,1,67.8,0.004
"151",53018,0,0,0,0,0,0,0,0,0,0.000382440971067509,0,0,0,0,0.43622287009194,0.00222812490590689,0,0.274814149170819,0,0.0216177404238595,0.545353048498216,130.324537184779,127.535276181811,220.542280532508,1102.71140266254,1,58,1,68.4,0.048
"152",53019,0.234577854410626,0,0,0,0,0,0,0,0.270078589227525,0,0,0,0,0,0.0461431997670947,0.000664288321926829,0,0.13395766587256,0.270078589227525,0.0257540076734529,0.388866069717134,124.844676934693,135.531881071938,153.354921081001,766.774605405007,1,67.4,1,66.4,0
"153",53025,0,0.0367568845290155,0,0,0,0,0,0,0,0,0,0,0,0,4.10930758167249e-05,0.00380551234259884,0,0.0202990190284836,0,0,0.230351022337785,119.112291039744,119.368463509039,460.249924805334,2301.24962402667,1,62.8,1,69,0
"154",53026,0,0.00815209306477046,0,0,0,0,0,0,0,8.32478874818256e-05,0,0,0,0,0.00129474218564362,0.0115851748644503,0,0.0468894112046651,0,0,0.343399482312338,119.264297385846,114.511425961843,331.199010310371,1655.99505155186,1,63,1,71.4,0.004
"155",53027,0,0.00401838716551493,0,0,0,0,0,0,0.0017047703126427,0.194250728951066,0,0,0,0,0.000816496731322805,0.0471241021226225,0,0.152942250905659,0.249961947091236,0,0.255928643185485,114.148889217222,113.650071665282,239.627717368144,1198.13858684072,1,62.8,1,65,0.04
"156",53028,0.323386362055313,0,0,0,0,0,0,0,0.203074455286726,0.230831602648927,0,0,0.00105627147288718,0,0.0967202660812816,0.131458655627356,0,0.292260392995589,0.246090094907098,0,0.388049725972464,108.883558676186,113.795674528582,114.508388416922,572.541942084612,1,63.6,1,65.6,0.008
"157",53036,0,0.00380713969073509,0,0,0,0,0,0,0,0.0162911947337123,0,0,0,0,0.00987277462323357,0.0148968352230104,0,0.100393752118699,0.00724921119194764,0,0.236851026102376,106.42355021041,106.345508665891,237.487288295952,1187.43644147976,1,50.4,1,63.6,0.088
"158",53039,0,0.0236037698912101,0,0,0,0,0,0,0.000559331040076069,0.0883202128629883,0,0,0,0,0.0047173351747328,0.0292347183859733,0,0.177112173840087,0.117711217384009,0,0.258830438795201,115.695078142667,116.69608562367,390.418803383141,1952.09401691571,2,53.4,1,62,0
"159",53040,0,0,0,0,0,0,0,0,0.14417641461913,0.00135273242784536,0,0,0,0,0.0885463161751867,0.0341293906730705,0,0.0762579056360889,0.145351765825264,0.0250671783269503,0.375888509542732,113.296477140442,119.07194401883,158.52204202205,792.610210110252,1,64.8,1,63.8,0.056
"160",53041,0,0,0,0,2.41257433744677e-05,0,0,0,0.377716040356777,0.0210740270462084,0,0,0,0,0.240754694234305,0.0381325537237409,0,0.360812984354438,0.377716040356777,0.00117963053263618,0.150577569820149,114.458335685726,122.278449641775,151.648699389869,758.243496949347,2,64.6,1,60.4,0.004
"161",53046,0.578066938004168,0.000259815242494226,0,0,0,0,0,0,2.88683602771363e-05,0.522236881335719,0,0,0.000334062895979726,0,1.68869814641254e-05,0.00273448478422659,0,0.00121247113163972,0.589809468822171,0,0.327222863741339,122.506772536442,121.481009190304,284.826062302343,1424.13031151171,2,47.8,1,69.6,0.008
"162",53063,0,0.035005291005291,0,0,0,0,0,0,0,0,0,0,0,0,3.72425233118065e-05,0.00180273943922825,0,0,0,0,0.141312169312169,114.216147535852,118.802642424539,545.177706902354,2725.88853451177,1,57.8,0.8,65.4,0.24
"163",53064,0,0.0144554207827935,0,0,0,0,0,0,0,0,0,0,0,0,0.00222337628615015,0.0284610712083204,0,0.177141428035513,0,0,0.271376766287358,119.537575310155,120.935244442601,343.99548869262,1719.9774434631,1,55.8,1,72.8,0.164
"164",53074,0,0.000280104198761939,0,0,0,0,0,0,0,0,0,0,0,0,0.281598418087406,0.418433312769559,0,0.813590655723929,0,1.57309751552844e-06,0.0620150696058934,122.401956187618,133.836946165097,201.12124439312,1005.6062219656,1,59,1,68.8,0.196
"165",53086,0,0.019180068547324,0,0,0,0,0,0,0,0,0,0,0,0,0.000445713957077267,0.000696527904249779,0,0.00972185605061956,0,0,0.266543633008173,118.361460659405,113.067857474427,435.744951841293,2178.72475920646,2,50.4,0.8,75.2,0.072
"166",53087,0.938083151964686,4.39299756188635e-05,0,0,0,0,0,0,0.00197684890284886,0.1303584965185,0,0,0.00042380363764789,0,0,0.0158708106366269,0,0.0497946273639818,0.177894436268588,0,0.239418367122806,126.070624736674,106.25611645366,219.909272742029,1099.54636371014,1,62.2,0.8,69,0.18
"167",53097,0.28384222069664,0,0,0,0,0,0,0,0,0.682158007087967,0,0,0.00457987368228697,0,0.0484713859024394,0.0504931343936463,0,0.171965927300329,0.616794579854376,0,0.0861938095639706,117.431754875626,119.444655102751,162.597312177832,812.986560889159,1,71.4,1,72.6,0.036
"168",53103,0,0.0507446221731936,0,0,0,0,0,0,0,0,0,0,0,0,0.0347439769462425,0.0053231766416283,0,0.0461064032492604,0,0.0053016573445272,0.73268816125959,115.152062105368,127.039107557802,400.293091577073,2001.46545788536,1,61.4,0.8,65.8,0
"169",53137,0.547345208126923,0,0,0,0,0,0,0,0.038709055412278,0.263198629961143,0,0,0.00176928876602161,0,0.10130390735533,0.315919154250581,0,0.445925426016535,0.121140543276531,0,0.338137819663043,116.680743066011,121.821533956207,85.2693314165436,426.346657082718,1,64.8,1,71.6,0.1
"170",53800,0,0.0122514103367713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243473286951548,0,0.0243318707618668,0,0,0.145107983360875,117.211237482969,130.736126917924,486.344647754351,2431.72323877175,2,35.8,1,67.4,0.048
"171",53901,0,0.0038971807628524,0,0,0,0,0,0,0,0,0,0,0,0,0.05250931553178,0.21957568951864,0,0.290174129353234,0,0,0.494320066334992,126.565345646498,116.27924803288,240.195841206642,1200.97920603321,1,56,1,62,0.108
"172",53902,0,0.0252128852389466,0,0,0,0,0,0,0,0,0,0,0,0,0.0324506087499443,0.0821692012665567,0,0.15827752356132,0,0,0.282190369405133,118.692843204757,113.8936293044,229.79535034326,1148.9767517163,1,58.2,1,67.8,0.232
"173",53903,0,0.0216864786615072,0,0,0,0,0,0,0,0.00115983213267196,0,0,0,0,0.00861657109238217,0.0123351077780219,0,0.00868572701205423,0,0,0.136855878177111,118.432231966397,113.549821363606,409.577225516793,2047.88612758396,2,53.8,1,68,0.224
"174",53907,0.679732397942381,0,0,0,0.0548630561672831,0.000346032176593709,0,0,0.183268605017319,0.164957644048723,0,0,0.000128284620812042,0,0.00668326796525548,0.00364663544908817,0,0,0.42313949826808,0.000202340849025135,0.09478324761205,113.015620824078,118.182631668436,192.590884932278,962.954424661392,1,56.6,1,65.2,0.056
"175",54039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968701177480621,0.000148495330508178,0.000132922449245326,0.0728166120704014,0,0.00623102416525317,0.890233746044084,127.14498584819,134.910732828508,153.414633326453,767.073166632267,1,81,1,73.2,0
